datetime,device_total(KB),device_receive(KB),device_transport(KB),package,pid,pid_rx(KB),pid_tx(KB),pid_total(KB)
2024-01-18 19-19-22,1183875.71,117369.9,1066505.8,com.yangcong345.android.phone,3883,117289.19,1066446.56,1183735.75
2024-01-18 19-19-27,1187725.5,117564.44,1070161.06,com.yangcong345.android.phone,3883,117485.01,1070118.6,1187603.61
2024-01-18 19-19-32,1191697.88,117773.33,1073924.55,com.yangcong345.android.phone,3883,117696.96,1073913.56,1191610.52
2024-01-18 19-19-37,1195735.68,117976.32,1077759.35,com.yangcong345.android.phone,3883,117898.95,1077727.11,1195626.07
2024-01-18 19-19-42,1199455.21,118163.18,1081292.03,com.yangcong345.android.phone,3883,118084.6,1081234.97,1199319.57
2024-01-18 19-19-47,1203397.08,118400.08,1084997.01,com.yangcong345.android.phone,3883,118340.8,1084974.1,1203314.9
2024-01-18 19-19-52,1207428.59,118661.84,1088766.75,com.yangcong345.android.phone,3883,118582.85,1088721.82,1207304.67
2024-01-18 19-19-57,1211436.39,118853.93,1092582.45,com.yangcong345.android.phone,3883,118774.35,1092514.82,1211289.17
2024-01-18 19-20-02,1215348.53,119050.28,1096298.26,com.yangcong345.android.phone,3883,118971.12,1096199.42,1215170.54
2024-01-18 19-20-07,1218974.14,119225.1,1099749.04,com.yangcong345.android.phone,3883,119146.79,1099699.88,1218846.67
2024-01-18 19-20-12,1222889.81,119418.84,1103470.97,com.yangcong345.android.phone,3883,119339.77,1103417.71,1222757.48
2024-01-18 19-20-17,1226756.79,119600.63,1107156.16,com.yangcong345.android.phone,3883,119521.61,1107073.09,1226594.7
2024-01-18 19-20-22,1230831.57,119941.72,1110889.85,com.yangcong345.android.phone,3883,119865.63,1110864.18,1230729.82
2024-01-18 19-20-27,1234925.74,120148.18,1114777.56,com.yangcong345.android.phone,3883,120067.55,1114677.36,1234744.91
2024-01-18 19-20-32,1238631.1,120325.4,1118305.7,com.yangcong345.android.phone,3883,120249.15,1118257.46,1238506.61
2024-01-18 19-20-37,1242445.07,120506.28,1121938.79,com.yangcong345.android.phone,3883,120427.62,1121852.68,1242280.3
2024-01-18 19-20-42,1246581.82,120822.83,1125758.99,com.yangcong345.android.phone,3883,120743.73,1125678.63,1246422.36
2024-01-18 19-20-47,1250156.33,120984.29,1129172.04,com.yangcong345.android.phone,3883,120905.22,1129163.47,1250068.69
2024-01-18 19-20-52,1254013.49,121167.75,1132845.75,com.yangcong345.android.phone,3883,121090.4,1132810.99,1253901.39
2024-01-18 19-20-57,1257821.22,121363.21,1136458.01,com.yangcong345.android.phone,3883,121284.26,1136401.83,1257686.09
2024-01-18 19-21-02,1260733.21,121502.02,1139231.18,com.yangcong345.android.phone,3883,121424.85,1139200.89,1260625.74
2024-01-18 19-21-07,1264664.15,121692.38,1142971.77,com.yangcong345.android.phone,3883,121613.24,1142923.69,1264536.93
2024-01-18 19-21-12,1268300.48,121889.51,1146410.97,com.yangcong345.android.phone,3883,121810.55,1146369.66,1268180.22
2024-01-18 19-21-17,1271876.03,122125.48,1149750.55,com.yangcong345.android.phone,3883,122049.8,1149722.46,1271772.26
2024-01-18 19-21-22,1275632.28,122323.55,1153308.72,com.yangcong345.android.phone,3883,122245.15,1153307.95,1275553.1
2024-01-18 19-21-27,1279484.17,122522.35,1156961.82,com.yangcong345.android.phone,3883,122442.25,1156943.16,1279385.41
2024-01-18 19-21-32,1283259.44,122717.39,1160542.05,com.yangcong345.android.phone,3883,122637.75,1160487.48,1283125.23
2024-01-18 19-21-37,1287199.45,122914.92,1164284.53,com.yangcong345.android.phone,3883,122836.23,1164245.38,1287081.61
2024-01-18 19-21-42,1291229.38,123233.61,1167995.76,com.yangcong345.android.phone,3883,123153.95,1167920.26,1291074.21
2024-01-18 19-21-47,1295219.75,123431.31,1171788.44,com.yangcong345.android.phone,3883,123350.36,1171715.56,1295065.92
2024-01-18 19-21-52,1299055.74,123614.47,1175441.26,com.yangcong345.android.phone,3883,123535.86,1175389.87,1298925.73
2024-01-18 19-21-57,1303070.71,123820.5,1179250.21,com.yangcong345.android.phone,3883,123741.39,1179165.09,1302906.49
2024-01-18 19-22-02,1307007.87,124056.38,1182951.49,com.yangcong345.android.phone,3883,123979.12,1182920.5,1306899.62
2024-01-18 19-22-07,1311040.81,124269.98,1186770.83,com.yangcong345.android.phone,3883,124192.04,1186767.71,1310959.75
2024-01-18 19-22-12,1314984.89,124508.77,1190476.12,com.yangcong345.android.phone,3883,124429.41,1190457.08,1314886.49
2024-01-18 19-22-17,1318882.86,124702.46,1194180.4,com.yangcong345.android.phone,3883,124626.02,1194235.67,1318861.69
2024-01-18 19-22-22,1322801.15,124934.4,1197866.75,com.yangcong345.android.phone,3883,124855.57,1197817.92,1322673.49
2024-01-18 19-22-27,1326357.33,125114.41,1201242.93,com.yangcong345.android.phone,3883,125036.42,1201228.89,1326265.31
2024-01-18 19-22-32,1330377.31,125400.92,1204976.39,com.yangcong345.android.phone,3883,125325.61,1205018.75,1330344.35
2024-01-18 19-22-37,1334356.87,125606.5,1208750.37,com.yangcong345.android.phone,3883,125527.93,1208705.69,1334233.62
2024-01-18 19-22-42,1338165.57,125802.33,1212363.24,com.yangcong345.android.phone,3883,125724.4,1212306.99,1338031.39
2024-01-18 19-22-47,1342037.83,126001.86,1216035.97,com.yangcong345.android.phone,3883,125923.0,1215979.04,1341902.04
2024-01-18 19-22-52,1345896.44,126235.42,1219661.02,com.yangcong345.android.phone,3883,126156.67,1219660.61,1345817.28
2024-01-18 19-22-57,1349575.04,126517.42,1223057.62,com.yangcong345.android.phone,3883,126439.18,1222987.2,1349426.38
2024-01-18 19-23-02,1353666.76,126771.76,1226894.99,com.yangcong345.android.phone,3883,126692.74,1226843.66,1353536.41
2024-01-18 19-23-07,1357258.19,126952.99,1230305.2,com.yangcong345.android.phone,3883,126874.86,1230211.36,1357086.22
2024-01-18 19-23-12,1361390.28,127275.55,1234114.73,com.yangcong345.android.phone,3883,127196.58,1234056.54,1361253.12
2024-01-18 19-23-17,1367217.83,129351.17,1237866.66,com.yangcong345.android.phone,3883,129498.53,1237891.56,1367390.08
2024-01-18 19-23-22,1373023.44,131369.86,1241653.57,com.yangcong345.android.phone,3883,131291.22,1241635.41,1372926.62
2024-01-18 19-23-27,1380007.71,134682.55,1245325.17,com.yangcong345.android.phone,3883,134603.91,1245304.0,1379907.92
2024-01-18 19-23-32,1384532.08,135509.0,1249023.09,com.yangcong345.android.phone,3883,135430.26,1248899.88,1384330.14
2024-01-18 19-23-37,1388554.17,135788.12,1252766.05,com.yangcong345.android.phone,3883,135711.36,1252768.56,1388479.92
2024-01-18 19-23-42,1392701.77,136008.06,1256693.7,com.yangcong345.android.phone,3883,135929.26,1256594.87,1392524.12
2024-01-18 19-23-47,1396633.12,136204.02,1260429.1,com.yangcong345.android.phone,3883,136126.3,1260363.29,1396489.59
2024-01-18 19-23-52,1400388.49,136397.02,1263991.47,com.yangcong345.android.phone,3883,136320.26,1263940.7,1400260.96
2024-01-18 19-23-57,1404476.72,136694.17,1267782.55,com.yangcong345.android.phone,3883,136617.54,1267734.82,1404352.36
2024-01-18 19-24-02,1408696.39,137109.19,1271587.2,com.yangcong345.android.phone,3883,137028.4,1271527.28,1408555.68
2024-01-18 19-24-07,1412686.9,137307.21,1275379.69,com.yangcong345.android.phone,3883,137227.65,1275354.77,1412582.43
2024-01-18 19-24-12,1416700.79,137502.93,1279197.87,com.yangcong345.android.phone,3883,137423.48,1279124.25,1416547.73
2024-01-18 19-24-17,1420542.49,137694.06,1282848.43,com.yangcong345.android.phone,3883,137613.82,1282789.75,1420403.58
2024-01-18 19-24-22,1424674.39,138009.04,1286665.36,com.yangcong345.android.phone,3883,137930.53,1286636.6,1424567.13
2024-01-18 19-24-27,1428264.82,138189.85,1290074.97,com.yangcong345.android.phone,3883,138111.05,1290050.8,1428161.85
2024-01-18 19-24-32,1432142.23,138379.66,1293762.58,com.yangcong345.android.phone,3883,138299.09,1293744.06,1432043.16
2024-01-18 19-24-37,1435887.65,138563.31,1297324.34,com.yangcong345.android.phone,3883,138483.25,1297307.91,1435791.15
2024-01-18 19-24-42,1439215.67,138757.96,1300457.71,com.yangcong345.android.phone,3883,138678.79,1300396.76,1439075.55
2024-01-18 19-24-47,1443021.21,138944.5,1304076.7,com.yangcong345.android.phone,3883,138866.74,1304003.41,1442870.15
2024-01-18 19-24-52,1446911.49,139138.81,1307772.68,com.yangcong345.android.phone,3883,139059.02,1307713.03,1446772.05
2024-01-18 19-24-57,1450827.63,139332.01,1311495.62,com.yangcong345.android.phone,3883,139252.8,1311403.13,1450655.93
2024-01-18 19-25-02,1454617.17,139520.96,1315096.22,com.yangcong345.android.phone,3883,139442.48,1315004.05,1454446.53
2024-01-18 19-25-07,1458794.65,139842.92,1318951.73,com.yangcong345.android.phone,3883,139765.94,1318933.56,1458699.5
2024-01-18 19-25-12,1462546.8,140217.33,1322329.47,com.yangcong345.android.phone,3883,140141.75,1322365.09,1462506.83
2024-01-18 19-25-17,1466547.63,140464.53,1326083.1,com.yangcong345.android.phone,3883,140386.82,1326062.75,1466449.57
2024-01-18 19-25-22,1471513.38,141713.5,1329799.87,com.yangcong345.android.phone,3883,141634.06,1329718.13,1471352.19
2024-01-18 19-25-27,1475284.43,141907.27,1333377.16,com.yangcong345.android.phone,3883,141830.1,1333378.61,1475208.72
2024-01-18 19-25-32,1479180.12,142157.68,1337022.44,com.yangcong345.android.phone,3883,142077.15,1337010.33,1479087.48
2024-01-18 19-25-37,1483166.58,142402.64,1340763.93,com.yangcong345.android.phone,3883,142323.67,1340721.27,1483044.94
2024-01-18 19-25-42,1487211.62,142617.44,1344594.18,com.yangcong345.android.phone,3883,142538.62,1344587.89,1487126.51
2024-01-18 19-25-47,1491186.1,142810.79,1348375.32,com.yangcong345.android.phone,3883,142732.22,1348352.04,1491084.26
2024-01-18 19-25-52,1495002.73,142991.5,1352011.24,com.yangcong345.android.phone,3883,142913.11,1351915.85,1494828.96
2024-01-18 19-25-57,1499113.77,143306.22,1355807.55,com.yangcong345.android.phone,3883,143231.26,1355796.72,1499027.98
2024-01-18 19-26-02,1503065.26,143503.08,1359562.18,com.yangcong345.android.phone,3883,143423.44,1359539.98,1502963.42
2024-01-18 19-26-08,1506547.58,143668.98,1362878.59,com.yangcong345.android.phone,3883,143591.15,1362936.66,1506527.81
2024-01-18 19-26-12,1510504.14,143857.87,1366646.26,com.yangcong345.android.phone,3883,143778.38,1366590.33,1510368.71
2024-01-18 19-26-18,1514435.36,144049.82,1370385.54,com.yangcong345.android.phone,3883,143971.74,1370332.5,1514304.24
2024-01-18 19-26-23,1517912.85,144223.64,1373689.21,com.yangcong345.android.phone,3883,144147.8,1373747.16,1517894.96
2024-01-18 19-26-28,1520080.22,144320.47,1375759.75,com.yangcong345.android.phone,3883,144241.55,1375692.89,1519934.44
2024-01-18 19-26-33,1522964.63,144507.4,1378457.24,com.yangcong345.android.phone,3883,144429.65,1378414.97,1522844.62
2024-01-18 19-26-38,1526724.33,144683.07,1382041.26,com.yangcong345.android.phone,3883,144605.18,1382083.55,1526688.73
2024-01-18 19-26-48,1530604.69,144873.07,1385731.63,com.yangcong345.android.phone,3883,144795.4,1385796.25,1530591.65
2024-01-18 19-26-53,1531020.31,144889.46,1386130.86,com.yangcong345.android.phone,3883,144816.61,1386216.03,1531032.64
2024-01-18 19-26-57,1533073.22,144994.42,1388078.8,com.yangcong345.android.phone,3883,144921.59,1388261.99,1533183.58
2024-01-18 19-27-02,1534895.7,145077.63,1389818.07,com.yangcong345.android.phone,3883,144999.25,1389769.26,1534768.5
2024-01-18 19-27-07,1538837.26,145265.63,1393571.62,com.yangcong345.android.phone,9443,145186.12,1393572.45,1538758.56
2024-01-18 19-27-12,1543562.19,145665.29,1397896.9,com.yangcong345.android.phone,9443,145634.47,1397871.57,1543506.04
2024-01-18 19-27-17,1548597.5,146855.98,1401741.53,com.yangcong345.android.phone,9443,146781.98,1401652.13,1548434.11
2024-01-18 19-27-22,1554953.68,149510.12,1405443.55,com.yangcong345.android.phone,9443,149432.16,1405376.89,1554809.06
2024-01-18 19-27-27,1559260.11,149732.66,1409527.45,com.yangcong345.android.phone,9443,149654.8,1409484.52,1559139.32
2024-01-18 19-27-33,1560201.4,149781.89,1410419.51,com.yangcong345.android.phone,9443,149709.24,1410467.21,1560176.46
2024-01-18 19-27-37,1560791.91,149812.31,1410979.59,com.yangcong345.android.phone,9443,149733.37,1410953.38,1560686.75
2024-01-18 19-27-42,1561723.42,149858.05,1411865.37,com.yangcong345.android.phone,9443,149778.65,1411792.51,1561571.16
2024-01-18 19-27-47,1563508.93,149934.25,1413574.68,com.yangcong345.android.phone,9443,149858.17,1413604.38,1563462.56
2024-01-18 19-27-54,1564306.63,149977.61,1414329.02,com.yangcong345.android.phone,9443,149904.52,1414377.75,1564282.28
2024-01-18 19-27-59,1564877.09,150008.96,1414868.13,com.yangcong345.android.phone,9443,149932.26,1414897.65,1564829.91
2024-01-18 19-28-02,1566256.59,150060.81,1416195.78,com.yangcong345.android.phone,9443,-80102.11,-191823.79,-271925.9
2024-01-18 19-28-07,1569565.84,150204.05,1419361.79,com.yangcong345.android.phone,12121,150125.83,1419363.52,1569489.35
2024-01-18 19-28-12,1573036.03,150625.42,1422410.62,com.yangcong345.android.phone,12121,150546.83,1422345.37,1572892.2
2024-01-18 19-28-17,1577547.44,151528.3,1426019.14,com.yangcong345.android.phone,12121,151449.96,1425981.95,1577431.91
2024-01-18 19-28-22,1581638.89,152354.59,1429284.3,com.yangcong345.android.phone,12121,152275.86,1429204.57,1581480.42
2024-01-18 19-28-27,1585492.75,152557.14,1432935.61,com.yangcong345.android.phone,12121,152477.53,1432872.85,1585350.38
2024-01-18 19-28-32,1589186.35,152741.83,1436444.52,com.yangcong345.android.phone,12121,152662.72,1436372.91,1589035.62
2024-01-18 19-28-37,1592473.27,152913.26,1439560.01,com.yangcong345.android.phone,12121,152833.94,1439668.79,1592502.73
2024-01-18 19-28-42,1596534.03,153130.72,1443403.3,com.yangcong345.android.phone,12121,153053.12,1443341.34,1596394.46
2024-01-18 19-28-47,1599267.93,153273.93,1445994.0,com.yangcong345.android.phone,12121,153194.12,1445932.32,1599126.44
2024-01-18 19-28-52,1602634.19,153453.62,1449180.58,com.yangcong345.android.phone,12121,153374.86,1449128.64,1602503.5
2024-01-18 19-28-57,1606648.46,153650.69,1452997.77,com.yangcong345.android.phone,12121,153571.03,1452894.26,1606465.29
2024-01-18 19-29-02,1610475.5,153839.94,1456635.56,com.yangcong345.android.phone,12121,153759.83,1456615.29,1610375.12
2024-01-18 19-29-07,1614379.58,154029.01,1460350.57,com.yangcong345.android.phone,12121,153948.11,1460218.02,1614166.13
2024-01-18 19-29-12,1618168.97,154305.71,1463863.26,com.yangcong345.android.phone,12121,154246.22,1463870.68,1618116.9
2024-01-18 19-29-17,1622022.96,154515.25,1467507.72,com.yangcong345.android.phone,12121,154435.97,1467380.68,1621816.66
2024-01-18 19-29-22,1625798.67,154698.9,1471099.78,com.yangcong345.android.phone,12121,154620.17,1471080.42,1625700.59
2024-01-18 19-29-27,1629573.73,154882.75,1474690.98,com.yangcong345.android.phone,12121,154804.2,1474595.51,1629399.71
2024-01-18 19-29-32,1633139.31,155062.58,1478076.72,com.yangcong345.android.phone,12121,154986.69,1478028.72,1633015.41
2024-01-18 19-29-37,1637174.51,155267.52,1481906.99,com.yangcong345.android.phone,12121,155187.94,1481877.2,1637065.13
2024-01-18 19-29-42,1640980.96,155461.43,1485519.54,com.yangcong345.android.phone,12121,155383.34,1485492.03,1640875.37
2024-01-18 19-29-47,1644589.54,155640.49,1488949.05,com.yangcong345.android.phone,12121,155560.31,1488913.69,1644474.0
2024-01-18 19-29-52,1648534.04,155832.29,1492701.75,com.yangcong345.android.phone,12121,155752.29,1492596.34,1648348.63
2024-01-18 19-29-57,1652350.25,156022.82,1496327.42,com.yangcong345.android.phone,12121,155942.51,1496306.1,1652248.61
2024-01-18 19-30-02,1656192.11,156210.47,1499981.64,com.yangcong345.android.phone,12121,156131.03,1499959.64,1656090.67
2024-01-18 19-30-07,1659981.56,156397.34,1503584.21,com.yangcong345.android.phone,12121,156317.78,1503546.51,1659864.29
2024-01-18 19-30-12,1663919.73,156597.84,1507321.89,com.yangcong345.android.phone,12121,156517.7,1507263.05,1663780.75
2024-01-18 19-30-17,1667814.95,156786.69,1511028.25,com.yangcong345.android.phone,12121,156710.04,1510979.25,1667689.29
2024-01-18 19-30-22,1671475.7,156972.23,1514503.46,com.yangcong345.android.phone,12121,156892.94,1514476.2,1671369.14
2024-01-18 19-30-27,1675338.11,157158.99,1518179.12,com.yangcong345.android.phone,12121,157079.67,1518106.72,1675186.4
2024-01-18 19-30-32,1679113.35,157349.15,1521764.21,com.yangcong345.android.phone,12121,157268.62,1521645.97,1678914.59
2024-01-18 19-30-37,1682874.61,157537.95,1525336.66,com.yangcong345.android.phone,12121,157459.01,1525290.07,1682749.08
2024-01-18 19-30-42,1685767.23,157674.33,1528092.9,com.yangcong345.android.phone,12121,157595.78,1528073.29,1685669.07
2024-01-18 19-30-47,1689535.38,157861.7,1531673.67,com.yangcong345.android.phone,12121,157780.99,1531625.68,1689406.67
2024-01-18 19-30-52,1693227.75,158043.93,1535183.82,com.yangcong345.android.phone,12121,157964.71,1535140.0,1693104.72
2024-01-18 19-30-58,1697001.27,158226.92,1538774.35,com.yangcong345.android.phone,12121,158152.43,1538846.56,1696998.99
2024-01-18 19-31-02,1700695.26,158408.86,1542286.4,com.yangcong345.android.phone,12121,158328.64,1542202.81,1700531.45
2024-01-18 19-31-07,1704239.04,158583.85,1545655.19,com.yangcong345.android.phone,12121,158505.72,1545623.87,1704129.59
2024-01-18 19-31-12,1707976.19,158762.27,1549213.92,com.yangcong345.android.phone,12121,158683.93,1549136.08,1707820.01
2024-01-18 19-31-17,1711772.18,158952.91,1552819.27,com.yangcong345.android.phone,12121,158873.01,1552771.16,1711644.17
2024-01-18 19-31-22,1715451.17,159129.83,1556321.34,com.yangcong345.android.phone,12121,159049.96,1556257.88,1715307.84
2024-01-18 19-31-27,1719156.37,159303.65,1559852.72,com.yangcong345.android.phone,12121,159224.76,1559782.24,1719007.0
2024-01-18 19-31-32,1723023.61,159498.3,1563525.31,com.yangcong345.android.phone,12121,159418.51,1563469.15,1722887.66
2024-01-18 19-31-37,1726632.94,159701.86,1566931.08,com.yangcong345.android.phone,12121,159622.47,1566907.75,1726530.22
2024-01-18 19-31-42,1730698.69,159926.88,1570771.81,com.yangcong345.android.phone,12121,159847.58,1570666.19,1730513.77
2024-01-18 19-31-47,1734616.26,160129.73,1574486.54,com.yangcong345.android.phone,12121,160053.44,1574475.46,1734528.9
2024-01-18 19-31-52,1738382.86,160329.74,1578053.12,com.yangcong345.android.phone,12121,160249.27,1578027.57,1738276.84
2024-01-18 19-31-57,1742195.68,160521.25,1581674.43,com.yangcong345.android.phone,12121,160441.69,1581602.51,1742044.2
2024-01-18 19-32-02,1746057.22,160732.48,1585324.74,com.yangcong345.android.phone,12121,160652.2,1585259.9,1745912.1
2024-01-18 19-32-07,1749849.33,160924.01,1588925.32,com.yangcong345.android.phone,12121,160844.87,1588854.1,1749698.97
2024-01-18 19-32-12,1753066.3,161100.66,1591965.64,com.yangcong345.android.phone,12121,161062.52,1591888.1,1752950.62
2024-01-18 19-32-17,1756986.77,161691.94,1595294.83,com.yangcong345.android.phone,12121,161612.4,1595230.38,1756842.78
2024-01-18 19-32-22,1760604.9,161888.53,1598716.37,com.yangcong345.android.phone,12121,161810.07,1598651.46,1760461.53
2024-01-18 19-32-27,1764419.12,162107.06,1602312.06,com.yangcong345.android.phone,12121,162027.3,1602261.97,1764289.27
2024-01-18 19-32-32,1768262.73,162301.19,1605961.54,com.yangcong345.android.phone,12121,162223.09,1605942.25,1768165.34
2024-01-18 19-32-37,1772083.46,162490.67,1609592.79,com.yangcong345.android.phone,12121,162411.85,1609491.48,1771903.33
2024-01-18 19-32-42,1775344.97,162670.23,1612674.74,com.yangcong345.android.phone,12121,162593.49,1612610.45,1775203.93
2024-01-18 19-32-47,1778469.72,162850.59,1615619.13,com.yangcong345.android.phone,12121,162770.95,1615549.74,1778320.69
2024-01-18 19-32-52,1781769.66,163034.9,1618734.76,com.yangcong345.android.phone,12121,162954.52,1618670.9,1781625.42
2024-01-18 19-32-57,1785349.19,163210.13,1622139.06,com.yangcong345.android.phone,12121,163130.23,1622071.96,1785202.19
2024-01-18 19-33-02,1789497.31,163420.03,1626077.28,com.yangcong345.android.phone,12121,163340.87,1626016.8,1789357.67
2024-01-18 19-33-07,1793361.24,163617.69,1629743.55,com.yangcong345.android.phone,12121,163538.92,1629674.71,1793213.63
2024-01-18 19-33-12,1797484.99,163942.24,1633542.75,com.yangcong345.android.phone,12121,163863.27,1633446.62,1797309.89
2024-01-18 19-33-17,1801447.09,164160.96,1637286.13,com.yangcong345.android.phone,12121,164080.53,1637199.33,1801279.86
2024-01-18 19-33-22,1805470.17,164367.51,1641102.66,com.yangcong345.android.phone,12121,164287.85,1641034.62,1805322.47
2024-01-18 19-33-27,1809460.03,164568.34,1644891.69,com.yangcong345.android.phone,12121,164487.87,1644788.88,1809276.75
2024-01-18 19-33-33,1812866.38,164746.15,1648120.23,com.yangcong345.android.phone,12121,164666.74,1648042.25,1812709.0
2024-01-18 19-33-38,1815845.8,164914.56,1650931.24,com.yangcong345.android.phone,12121,164835.6,1650853.32,1815688.92
2024-01-18 19-33-43,1819314.5,165103.41,1654211.1,com.yangcong345.android.phone,12121,165023.17,1654119.88,1819143.04
2024-01-18 19-33-48,1822946.2,165293.9,1657652.3,com.yangcong345.android.phone,12121,165214.45,1657551.15,1822765.6
2024-01-18 19-33-53,1826664.87,165473.25,1661191.63,com.yangcong345.android.phone,12121,165393.14,1661109.11,1826502.25
2024-01-18 19-33-58,1830645.56,165680.67,1664964.9,com.yangcong345.android.phone,12121,165600.8,1664851.48,1830452.28
2024-01-18 19-34-03,1834672.29,165885.94,1668786.35,com.yangcong345.android.phone,12121,165806.12,1668719.05,1834525.18
2024-01-18 19-34-08,1838362.24,166074.93,1672287.3,com.yangcong345.android.phone,12121,165995.95,1672221.78,1838217.73
2024-01-18 19-34-13,1842140.49,166319.08,1675821.41,com.yangcong345.android.phone,12121,166240.21,1675795.28,1842035.49
2024-01-18 19-34-18,1846155.83,166540.68,1679615.15,com.yangcong345.android.phone,12121,166463.23,1679569.38,1846032.62
2024-01-18 19-34-23,1849954.39,166765.08,1683189.31,com.yangcong345.android.phone,12121,166685.26,1683123.48,1849808.74
2024-01-18 19-34-28,1853721.14,166988.25,1686732.89,com.yangcong345.android.phone,12121,166909.37,1686634.98,1853544.35
2024-01-18 19-34-33,1857557.44,167193.61,1690363.83,com.yangcong345.android.phone,12121,167112.89,1690325.09,1857437.99
2024-01-18 19-34-38,1861054.37,167386.75,1693667.62,com.yangcong345.android.phone,12121,167306.15,1693598.14,1860904.3
2024-01-18 19-34-43,1865022.07,167590.59,1697431.49,com.yangcong345.android.phone,12121,167510.56,1697414.43,1864924.99
2024-01-18 19-34-48,1868808.71,167826.63,1700982.08,com.yangcong345.android.phone,12121,167747.39,1700916.32,1868663.72
2024-01-18 19-34-53,1873188.71,168530.12,1704658.59,com.yangcong345.android.phone,12121,168450.55,1704572.42,1873022.97
2024-01-18 19-34-58,1876521.11,168690.58,1707830.52,com.yangcong345.android.phone,12121,168613.5,1707747.28,1876360.79
2024-01-18 19-35-03,1879954.36,169377.21,1710577.15,com.yangcong345.android.phone,12121,169298.62,1710486.08,1879784.7
2024-01-18 19-35-08,1883399.97,169563.0,1713836.97,com.yangcong345.android.phone,12121,169484.5,1713812.43,1883296.93
2024-01-18 19-35-13,1887171.8,170181.71,1716990.08,com.yangcong345.android.phone,12121,170102.77,1716939.33,1887042.1
2024-01-18 19-35-18,1891340.72,170393.03,1720947.69,com.yangcong345.android.phone,12121,170315.32,1720868.75,1891184.07
2024-01-18 19-35-23,1895228.81,170599.65,1724629.16,com.yangcong345.android.phone,12121,170523.08,1724579.01,1895102.1
2024-01-18 19-35-28,1899229.13,170806.86,1728422.27,com.yangcong345.android.phone,12121,170727.84,1728357.33,1899085.17
2024-01-18 19-35-33,1902414.23,170982.66,1731431.57,com.yangcong345.android.phone,12121,170906.37,1731410.27,1902316.65
2024-01-18 19-35-38,1906570.35,171201.42,1735368.93,com.yangcong345.android.phone,12121,171123.12,1735314.06,1906437.19
2024-01-18 19-35-43,1909808.54,171388.2,1738420.33,com.yangcong345.android.phone,12121,171309.8,1738395.71,1909705.51
2024-01-18 19-35-48,1912873.98,171563.06,1741310.92,com.yangcong345.android.phone,12121,171484.78,1741244.55,1912729.33
2024-01-18 19-35-53,1916516.83,171762.77,1744754.06,com.yangcong345.android.phone,12121,171683.11,1744723.34,1916406.45
2024-01-18 19-35-58,1919997.51,171956.91,1748040.61,com.yangcong345.android.phone,12121,171878.48,1748020.13,1919898.61
2024-01-18 19-36-03,1924050.31,172171.81,1751878.5,com.yangcong345.android.phone,12121,172093.06,1751831.48,1923924.54
2024-01-18 19-36-08,1928040.61,172649.42,1755391.19,com.yangcong345.android.phone,12121,172571.82,1755309.95,1927881.77
2024-01-18 19-36-13,1932133.66,172866.97,1759266.68,com.yangcong345.android.phone,12121,172788.0,1759204.23,1931992.22
2024-01-18 19-36-18,1936352.04,173374.83,1762977.21,com.yangcong345.android.phone,12121,173296.55,1762923.5,1936220.04
2024-01-18 19-36-23,1940194.9,173570.63,1766624.27,com.yangcong345.android.phone,12121,173491.32,1766561.6,1940052.92
2024-01-18 19-36-28,1943700.51,173752.29,1769948.22,com.yangcong345.android.phone,12121,173675.82,1769923.19,1943599.01
2024-01-18 19-36-33,1947154.43,173948.46,1773205.97,com.yangcong345.android.phone,12121,173870.01,1773115.76,1946985.77
2024-01-18 19-36-38,1951034.99,174486.52,1776548.47,com.yangcong345.android.phone,12121,174407.14,1776519.96,1950927.1
2024-01-18 19-36-43,1955310.38,174977.57,1780332.81,com.yangcong345.android.phone,12121,174897.66,1780268.58,1955166.24
2024-01-18 19-36-48,1959574.59,175481.2,1784093.39,com.yangcong345.android.phone,12121,175402.57,1784007.64,1959410.21
2024-01-18 19-36-53,1963461.21,175674.44,1787786.77,com.yangcong345.android.phone,12121,175594.93,1787714.8,1963309.73
2024-01-18 19-36-58,1967479.4,175870.02,1791609.38,com.yangcong345.android.phone,12121,175788.78,1791506.63,1967295.41
2024-01-18 19-37-03,1970736.07,176045.96,1794690.11,com.yangcong345.android.phone,12121,175966.54,1794661.12,1970627.66
2024-01-18 19-37-08,1973765.77,176214.54,1797551.23,com.yangcong345.android.phone,12121,176138.63,1797526.18,1973664.81
2024-01-18 19-37-13,1977575.44,176412.14,1801163.29,com.yangcong345.android.phone,12121,176333.1,1801082.83,1977415.93
2024-01-18 19-37-18,1981229.52,176593.62,1804635.9,com.yangcong345.android.phone,12121,176515.76,1804657.73,1981173.5
2024-01-18 19-37-23,1984263.11,176745.8,1807517.31,com.yangcong345.android.phone,12121,176668.69,1807500.18,1984168.87
2024-01-18 19-37-28,1987511.09,176913.3,1810597.79,com.yangcong345.android.phone,12121,176833.76,1810508.33,1987342.09
2024-01-18 19-37-33,1990872.94,177082.68,1813790.27,com.yangcong345.android.phone,12121,177003.71,1813733.21,1990736.92
2024-01-18 19-37-38,1994681.46,177275.91,1817405.55,com.yangcong345.android.phone,12121,177196.24,1817314.04,1994510.28
2024-01-18 19-37-43,1998308.91,177462.52,1820846.39,com.yangcong345.android.phone,12121,177386.82,1820826.02,1998212.84
2024-01-18 19-37-48,2001906.92,177647.98,1824258.94,com.yangcong345.android.phone,12121,177568.61,1824216.88,2001785.49
