datetime,activity window,fps,jank
2024-06-06 18-29-55,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,40,0
2024-06-06 18-29-57,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-29-59,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-30-01,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,1
2024-06-06 18-30-03,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,58,0
2024-06-06 18-30-07,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,43,1
2024-06-06 18-30-11,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,25,0
2024-06-06 18-30-13,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-30-15,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,37,0
2024-06-06 18-30-17,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-30-19,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,56,0
2024-06-06 18-30-21,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,54,0
2024-06-06 18-30-23,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,53,0
2024-06-06 18-30-25,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,41,0
2024-06-06 18-30-27,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,49,0
2024-06-06 18-30-29,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-30-31,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-30-33,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,56,0
2024-06-06 18-30-35,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,35,0
2024-06-06 18-30-37,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-30-39,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,22,0
2024-06-06 18-30-41,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-30-43,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,52,0
2024-06-06 18-30-45,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,53,0
2024-06-06 18-30-47,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,43,0
2024-06-06 18-30-49,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,52,0
2024-06-06 18-30-51,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,56,0
2024-06-06 18-30-53,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,53,0
2024-06-06 18-30-55,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-30-57,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-30-59,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,51,0
2024-06-06 18-31-01,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,55,0
2024-06-06 18-31-03,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,53,0
2024-06-06 18-31-05,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,52,0
2024-06-06 18-31-07,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-31-09,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-31-11,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-31-13,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-31-15,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,39,0
2024-06-06 18-31-17,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,28,0
2024-06-06 18-31-19,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,19,0
2024-06-06 18-31-21,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,35,0
2024-06-06 18-31-23,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-31-27,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-31-29,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-31-31,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-31-33,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,55,0
2024-06-06 18-31-35,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,1
2024-06-06 18-31-37,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-31-39,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,20,0
2024-06-06 18-31-41,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-31-43,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,42,0
2024-06-06 18-31-45,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,28,1
2024-06-06 18-31-47,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-31-49,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-31-51,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-31-53,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,46,0
2024-06-06 18-31-55,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-31-57,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-31-59,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,35,0
2024-06-06 18-32-01,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-32-03,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,29,0
2024-06-06 18-32-05,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,29,0
2024-06-06 18-32-07,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,42,0
2024-06-06 18-32-09,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-32-11,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,35,1
2024-06-06 18-32-13,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-32-15,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,38,1
2024-06-06 18-32-17,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-32-19,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-32-21,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-32-23,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-32-25,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,28,0
2024-06-06 18-32-27,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,23,0
2024-06-06 18-32-29,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,24,0
2024-06-06 18-32-31,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-32-33,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-32-35,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-32-37,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-32-39,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,29,0
2024-06-06 18-32-41,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-32-43,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-32-45,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,42,0
2024-06-06 18-32-47,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-32-49,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,40,0
2024-06-06 18-32-51,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-32-53,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-32-55,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-32-57,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,35,0
2024-06-06 18-32-59,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-33-01,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,29,0
2024-06-06 18-33-03,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,24,0
2024-06-06 18-33-05,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,41,0
2024-06-06 18-33-07,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,23,0
2024-06-06 18-33-09,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,38,0
2024-06-06 18-33-11,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-33-13,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-33-15,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,40,0
2024-06-06 18-33-17,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-33-19,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,1
2024-06-06 18-33-21,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-33-23,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,38,0
2024-06-06 18-33-25,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-33-27,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,56,0
2024-06-06 18-33-29,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,52,0
2024-06-06 18-33-31,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-33-33,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,35,0
2024-06-06 18-33-35,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,40,0
2024-06-06 18-33-37,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,46,0
2024-06-06 18-33-39,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-33-41,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-33-43,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,38,0
2024-06-06 18-33-45,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,37,0
2024-06-06 18-33-47,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,46,0
2024-06-06 18-33-49,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-33-51,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,42,0
2024-06-06 18-33-53,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-33-55,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,43,0
2024-06-06 18-33-57,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-33-59,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-34-01,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-34-03,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,20,0
2024-06-06 18-34-06,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-34-07,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,38,1
2024-06-06 18-34-09,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-34-11,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-34-13,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,50,0
2024-06-06 18-34-15,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,46,0
2024-06-06 18-34-17,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,43,0
2024-06-06 18-34-19,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,52,0
2024-06-06 18-34-21,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-34-23,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-34-25,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-34-27,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-34-29,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-34-31,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-34-33,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-34-35,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,27,0
2024-06-06 18-34-37,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-34-39,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-34-42,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,43,0
2024-06-06 18-34-46,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,38,0
2024-06-06 18-34-47,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-34-50,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,51,0
2024-06-06 18-34-51,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-34-54,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-34-56,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,27,0
2024-06-06 18-34-58,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,55,0
2024-06-06 18-35-00,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,41,0
2024-06-06 18-35-02,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-35-04,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-35-06,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-35-08,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-35-10,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-35-12,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-35-14,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,42,0
2024-06-06 18-35-16,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,40,0
2024-06-06 18-35-18,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,1
2024-06-06 18-35-20,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,27,0
2024-06-06 18-35-22,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-35-24,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-35-26,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,41,0
2024-06-06 18-35-28,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,51,0
2024-06-06 18-35-30,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-35-32,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,46,0
2024-06-06 18-35-34,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,50,0
2024-06-06 18-35-36,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-35-38,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,28,0
2024-06-06 18-35-40,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-35-42,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,23,0
2024-06-06 18-35-44,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,43,0
2024-06-06 18-35-46,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,35,0
2024-06-06 18-35-48,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-35-50,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-35-52,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-35-54,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-35-56,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-35-58,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,47,0
2024-06-06 18-36-00,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,51,0
2024-06-06 18-36-02,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,56,0
2024-06-06 18-36-04,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,51,0
2024-06-06 18-36-06,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-36-10,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-36-12,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-36-14,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,51,0
2024-06-06 18-36-16,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,1
2024-06-06 18-36-18,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-36-20,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,41,0
2024-06-06 18-36-22,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,46,0
2024-06-06 18-36-24,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-36-26,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,39,0
2024-06-06 18-36-28,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,42,0
2024-06-06 18-36-30,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-36-32,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-36-34,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-36-36,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,44,0
2024-06-06 18-36-38,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-36-40,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-36-42,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,41,1
2024-06-06 18-36-44,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-36-46,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,1
2024-06-06 18-36-48,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-36-50,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-36-52,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-36-54,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-36-56,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,38,0
2024-06-06 18-36-58,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
