datatime,packagename,pid,thread_num
2024-07-08 18-53-23,com.yangcong345.android.phone,2488,174
2024-07-08 18-53-28,com.yangcong345.android.phone,2488,174
2024-07-08 18-53-33,com.yangcong345.android.phone,2488,174
2024-07-08 18-53-38,com.yangcong345.android.phone,2488,179
2024-07-08 18-53-43,com.yangcong345.android.phone,2488,178
2024-07-08 18-53-48,com.yangcong345.android.phone,2488,179
